shipment_id,order_id,shipment_date,carrier,shipping_method,shipment_status,estimated_delivery,actual_delivery,delivery_delay_days,is_significantly_delayed
d937dbb6-6fe0-4dab-9ccc-278fc49bf82a,8cf08502-7b09-4c11-8787-38b1c50edad4,3/6/2023,Estes Express Lines,Standard,Out for Delivery,10/16/2024,3/4/2025,139,1
9b5ce82e-7458-4863-ad7c-c98692a3dde2,ee34e41f-6709-499c-a578-27764e246c84,2/3/2024,OnTrac,Standard,Hold at Location,2/25/2025,12/17/2024,0,0
1a37ecd6-4b3d-4945-9580-5b575cd6a0d2,dda413c7-749a-420b-88d6-747d01adbbb3,12/26/2022,Old Dominion Freight Line,2-day,Processing,10/5/2024,12/18/2024,74,1
69614a78-c6bd-4130-a21c-3af9bae82855,3829eefd-d888-4365-91e6-056b27206856,6/10/2023,Schneider National,2-day,In Transit,11/11/2024,8/26/2024,0,0
5d3d7cf2-c89c-4d75-ac03-e55059cd0b2a,d3e5c11b-39a1-434d-892d-af78f179e0c2,4/25/2023,SEKO Logistics,Express,Delivered,3/31/2025,3/23/2025,0,0
1a7d7117-678d-43c5-89e9-d7c0ef885ddf,d259b89b-f709-4011-951f-82691fc24c63,1/24/2023,TForce Freight,Express,Hold at Location,6/29/2024,9/9/2024,72,1
9231f41e-f5e2-40d1-95d0-f7c86d83d12d,5eba1b01-de85-4227-9993-3fa8d65261e2,1/29/2024,Blue Dart,Standard,Shipped,10/12/2024,2/26/2025,137,1
5b08a313-f8ed-4629-ad75-ea28646c32de,f8b66c21-caf7-407b-8808-6067d0e43a20,7/18/2022,ArcBest,Standard,Out for Delivery,4/20/2025,8/27/2024,0,0
c4c30c03-ae1d-481e-87dc-85c376d075fe,ec067eb6-9b41-4bda-9609-1201bdd4f2eb,6/16/2022,R+L Carriers,2-day,Delayed,8/6/2024,12/3/2024,119,1
773f0b34-5273-4480-9d27-91d82a115cab,dde58382-9e5c-4107-a797-55ddb845588e,7/12/2024,Amazon Logistics,Express,Failed Delivery,5/2/2024,10/17/2024,168,1
bd5e353d-12f2-4264-8216-7dae4f703158,3bf2c759-db4d-4505-b98c-67f87e21aaf9,2/11/2024,Saia,2-day,Returned,10/26/2024,4/7/2025,163,1
7dc6cd07-8552-43d9-8a30-a751a52db84a,d9925589-cc5f-42a9-bb6e-820bad4936cb,7/31/2024,Lasership,Express,Pending,9/3/2024,12/21/2024,109,1
659b6d02-e2c7-4814-829c-6d196e3ae9a7,3d431e76-9646-412e-b185-32620d3810ff,10/5/2022,USPS,Standard,Processing,1/4/2025,5/17/2024,0,0
d9dba34f-eed3-4daf-a8c5-966318cbb199,fcabd03a-f432-46be-8148-488016a6a96f,7/21/2023,FedEx,Standard,Awaiting Pickup,1/5/2025,9/27/2024,0,0
82e51e48-59ef-4b8a-be21-44d8e6597f67,62fab02b-e6ee-412a-bf9b-505e133e5d36,9/22/2024,Estes Express Lines,2-day,Cancelled,8/21/2024,9/7/2024,17,1
18d4821d-155a-46a5-b492-0e873f1d008c,59dd74de-6a9e-40bd-8968-1acef3ce1be9,3/20/2025,XPO Logistics,Express,Shipped,5/31/2024,9/27/2024,119,1
aca4da0d-daa9-45b2-8dd0-93e4c7640522,ac4eed02-4f63-4601-866c-385aca8865db,5/27/2022,Old Dominion Freight Line,Standard,Out for Delivery,10/19/2024,8/9/2024,0,0
ea2cff5f-573d-4062-9ef7-f944b39216f5,8ddd79d6-0a88-4cc2-bc53-60d99b1adb9d,5/18/2023,YRC Freight,Standard,Delayed,3/12/2025,9/4/2024,0,0
7a286c4d-288e-4a51-add8-6c13c8d17ca0,e570c5eb-1780-430c-be70-2b4cb88d2953,10/25/2023,OnTrac,Standard,Failed Delivery,7/9/2024,4/23/2025,288,1
4cedb496-5938-4932-b76c-2af34ea3e0e9,5d47ef0b-b4f4-4c1e-859e-bb35d35860cc,3/16/2025,Purolator,Express,Returned,5/28/2024,2/14/2025,262,1
4aecac9a-8f46-472b-b87d-f48eb7eee9fe,79a231ea-c0af-4118-ab70-c1eeb88ee23e,9/28/2024,ABF Freight,2-day,Pending,5/16/2024,12/15/2024,213,1
94728cdc-4f17-423b-bca5-203a2ede60f7,7bd63877-9987-4b7b-9a90-80d3738bc2e5,7/17/2024,UPS,Standard,Processing,7/16/2024,7/18/2024,2,0
f73c575b-6dfc-41c1-85fd-7cbc3b482614,0da6c1d0-3327-43d0-8c68-8421613dc845,8/16/2023,DHL,Standard,Awaiting Pickup,8/27/2024,6/18/2024,0,0
48f6e684-d5a7-4fe5-a6dd-16ea7ebccda4,9065c48b-e4c8-4ecb-aba0-6ccf8b00c1e4,12/11/2022,XPO Logistics,Express,Cancelled,1/19/2025,8/13/2024,0,0
23c4ef62-f43f-4a73-bcda-2e143a5a3511,6e9c4ce7-6d88-43aa-86fe-a578df5b34a8,2/2/2025,TForce Freight,Standard,In Transit,2/13/2025,12/9/2024,0,0
280e0910-91cd-4a0f-abb1-d25a1c6c7e72,6c446e9a-fba8-4f6b-8868-79b897c09169,8/8/2022,Old Dominion Freight Line,Standard,Delivered,12/2/2024,4/10/2025,129,1
8f9aad3b-7456-4b3a-87f1-ff7b304047e4,2fee9551-043e-461f-af18-8fc835627f84,8/29/2023,ABF Freight,Express,Hold at Location,5/18/2024,3/8/2025,294,1
92c01e98-12d4-48f2-95e5-9de4d68fae0c,fe7ec423-1c3e-43c3-b6c2-03a46c57c575,1/23/2024,ArcBest,Standard,Delayed,2/6/2025,5/21/2024,0,0
9b020237-ffe9-4f7d-94a1-f176da53737e,72efc285-363c-4b50-9c42-9f5e0da167d8,7/23/2022,Estes Express Lines,Express,Hold at Location,3/6/2025,1/29/2025,0,0
da32d57c-010e-4f15-841d-e9fcb169a6bb,e3613f4e-0c55-4c3c-bbdd-a8762b64a2bc,12/28/2022,Amazon Logistics,Standard,Delivered,8/2/2024,1/5/2025,156,1
b3f3c752-0cf6-4203-b1d4-5f26542ee28f,6f6e6f8e-786b-4045-a3f0-b5331b9e1ffa,7/12/2023,Purolator,Express,Cancelled,11/19/2024,7/5/2024,0,0
a5b54da6-b548-49d1-a9e2-312152868cdc,c659a23e-e3fb-4797-b50a-710372e33911,12/21/2024,Lasership,Express,Processing,7/7/2024,5/6/2024,0,0
d05bef00-b6b1-48a7-9c41-c096b2327b6a,e82ef96b-1b70-4d1c-b73f-25970efbb59f,5/8/2023,FedEx,Express,Failed Delivery,9/7/2024,7/21/2024,0,0
feef7703-5c88-4798-82ab-9dd38132fd26,850d4291-6315-4057-8bb2-310f3956164b,10/30/2024,Schneider National,2-day,Returned,6/12/2024,9/19/2024,99,1
923ab2d5-bc97-4c8d-b68a-130039682a4d,df3b3d11-08fd-448e-888d-b1cf96657a43,12/12/2024,SEKO Logistics,Express,Pending,5/27/2024,12/14/2024,201,1
828f9a4a-0fcc-4a1e-be5d-27c90dca28b9,f044020e-74cb-43fb-9fa7-f50777dc5bfe,3/25/2024,DHL,Standard,Shipped,5/1/2024,6/27/2024,57,1
6df6b712-d541-467e-a5ad-d12448faee2d,875844be-511f-4742-8fbb-6b71214ede12,4/14/2022,YRC Freight,Express,Awaiting Pickup,12/23/2024,1/17/2025,25,1
308f4b1d-6a40-4a88-962c-6aac40f5d896,70a87370-0065-4b97-b920-aba18e5f5d69,12/6/2022,Saia,2-day,In Transit,11/10/2024,10/1/2024,0,0
2bf66cb9-076b-4498-ae65-45bcf6263005,8e87ef91-fbac-4548-ac4e-1738b1742a9f,8/15/2023,Blue Dart,Express,Out for Delivery,11/6/2024,11/20/2024,14,1
eb0156d0-c628-48c6-af52-cf2471c31820,240b141c-9309-4d50-8e70-2293cd7f99a0,8/12/2024,OnTrac,Standard,Failed Delivery,2/4/2025,5/7/2024,0,0
1958a2b9-9faa-4cc1-9e58-4dee51cc20bb,e3d95ea0-925d-4721-8bbb-9eef9925f777,12/2/2022,UPS,Express,Awaiting Pickup,8/20/2024,11/1/2024,73,1
e8c6bea8-bff8-4ae9-9cd6-8dee3071f054,dcf94dbe-b7c7-47c8-991a-65564ba62ad3,6/18/2022,USPS,Express,Delayed,12/9/2024,8/18/2024,0,0
b69731c8-1300-4a4f-8b80-859df27251e7,b1addc5c-1fe7-44d8-9606-8f75285ca349,3/16/2025,R+L Carriers,Standard,Cancelled,3/31/2025,7/10/2024,0,0
ae4f1411-9de8-425b-8ae2-d08831277f70,4fc21dc5-d313-4090-ad31-c84fb3bb72c2,5/13/2023,TForce Freight,Standard,Processing,6/12/2024,2/17/2025,250,1
c483e50d-d052-4a18-bee2-c22b38ea3952,287a8d4d-7c18-4e6f-bc11-1c2cf1a5e8cc,9/8/2022,Estes Express Lines,2-day,Pending,1/19/2025,10/1/2024,0,0
3a3bb65a-89dc-4e31-9268-bb096560daf8,e1d45693-df15-4c14-8fa7-36e7e54d7750,8/13/2024,Purolator,Express,Hold at Location,12/6/2024,11/19/2024,0,0
428ced40-9544-4564-84ae-20b41e3d1470,49f57d05-f8ce-4ccc-ae3d-6b074edf01af,12/20/2023,Lasership,Standard,Returned,10/10/2024,8/5/2024,0,0
53eab9ec-2e7f-4540-944b-d7f2ba0b6ce7,e54ac5c3-3fa3-4dc8-81d8-bd3362797be4,1/15/2023,DHL,Standard,Delivered,6/14/2024,9/1/2024,79,1
2315dd8c-d409-4847-a591-74428abc3913,10071362-f0bc-4c44-88b3-c1b752e09e73,8/20/2024,FedEx,Standard,Out for Delivery,9/10/2024,7/1/2024,0,0
9e251d70-731b-4636-948b-6f3dbefc9c15,328e8a5e-f1ab-487b-b990-d5e9dd026e43,3/13/2025,YRC Freight,Express,Shipped,1/1/2025,7/10/2024,0,0
b6f71836-68ae-40ae-b2d0-9ce8454b536b,71cead21-ca7d-4843-b3cf-7e41f5116f97,3/19/2024,ArcBest,Standard,In Transit,6/25/2024,1/13/2025,202,1
0ba3cc01-165a-4ba2-b59b-b8e5f67116b5,97c903af-59ce-4f36-84e1-ce2a48709db9,3/11/2023,R+L Carriers,Standard,Delayed,5/4/2024,1/16/2025,257,1
2ff5cd7e-a514-49fb-a5a4-ea8bec3957ee,60db1d07-478e-4e25-8102-aab7f1ecad6d,11/12/2022,SEKO Logistics,Express,Hold at Location,2/20/2025,1/7/2025,0,0
548478eb-f4b0-4155-a99a-3fbd80344c15,ce1bb695-1e48-40ff-9f39-6a59534f2e86,2/18/2024,Saia,Express,Awaiting Pickup,11/24/2024,11/14/2024,0,0
b0340597-e5c6-403c-9b53-feca3a96e64f,fda7f672-b75b-4a5d-af64-af70395e5d05,6/2/2022,Old Dominion Freight Line,Express,Cancelled,10/20/2024,1/29/2025,101,1
6dbb1643-37cb-4c1d-9972-0bdb89752008,8e482428-2d4e-4151-9031-a13418b3d044,1/23/2023,Blue Dart,Standard,Returned,8/8/2024,10/27/2024,80,1
7b1a6cc9-39b8-463a-99ef-8eba749ef5f1,a7484917-0853-4316-b569-050af31fdd59,7/5/2023,UPS,Express,Processing,2/6/2025,10/15/2024,0,0
94cb42f2-9f27-4ee5-be3f-c058d5cfee31,24a38208-1799-4328-a18c-2fdf3019f42a,9/10/2022,USPS,2-day,Pending,1/2/2025,3/21/2025,78,1
fa04b7a9-9cea-4fca-a7ab-ea4ab3c4db0d,5d93a750-448a-4973-b687-f8a668980368,7/20/2024,Schneider National,Standard,Delivered,4/25/2024,9/18/2024,146,1
78717c60-fa97-48a4-8b08-10df91955fa9,a88f104e-d96f-4097-afd2-9e4da4d49165,3/19/2025,OnTrac,2-day,In Transit,2/26/2025,3/2/2025,4,0
bde366ed-bcb5-483b-a97e-fafec581d6b5,f156ed1c-fc47-4ac0-81b0-b003ca00ae70,1/14/2024,XPO Logistics,Standard,Failed Delivery,1/14/2025,8/28/2024,0,0
f39e053e-de9d-48aa-981e-a16c9780d431,34289430-eea8-4ee0-93d5-970daa2a8916,4/25/2022,ABF Freight,Standard,Shipped,1/25/2025,11/14/2024,0,0
958b5c24-7a38-4a1e-a9bd-fa7df95c3ae9,2e3fe4b5-1fa9-4cda-b497-97b95c6181d0,2/27/2022,Amazon Logistics,2-day,Out for Delivery,10/12/2024,6/25/2024,0,0
e10ca9d6-59b7-4285-99ae-a0dd43a9df0f,d312f714-bd38-4a96-8dfa-d7042a086022,12/5/2024,XPO Logistics,Express,Cancelled,7/3/2024,9/4/2024,63,1
f35625c2-b904-4dc7-af17-46e23dfee8f7,ff2ed3b6-729c-4888-aecd-5de88432e702,4/17/2023,Saia,Express,Pending,10/23/2024,8/13/2024,0,0
8d9f3779-1c93-47cd-af08-aa5d337a3c03,d951e7be-ce60-421b-a14c-572c9c06f5c7,1/7/2024,USPS,2-day,Failed Delivery,4/19/2025,8/17/2024,0,0
f99723b2-5f44-441c-ab99-c0a361532831,af657eab-1778-4081-9458-dd8759af27ae,6/18/2023,Schneider National,Express,Awaiting Pickup,4/16/2025,3/9/2025,0,0
67f33710-e75b-4ae3-9296-d116c2a0d405,1263d549-5160-413d-a342-db6c19a00c76,2/7/2024,UPS,2-day,Delivered,9/21/2024,8/24/2024,0,0
92199194-2340-4032-8e6f-07482e3cc48f,12c5e306-9afa-43c4-875a-6bbf92981825,11/4/2023,TForce Freight,2-day,Processing,9/30/2024,9/1/2024,0,0
a6d53f17-9460-4a86-b9e9-afc7dab930a8,c3c4636e-c3dc-4d9b-879c-b3db77529420,5/2/2023,SEKO Logistics,2-day,Out for Delivery,11/3/2024,12/1/2024,28,1
31a69696-4c9b-49e7-af31-5aa32d66c6f5,0a138437-8fd8-4a2b-88f4-a7e3dbb9fb01,10/23/2024,FedEx,Standard,In Transit,8/14/2024,8/13/2024,0,0
1d460dd3-47ea-4bfb-9b6b-41762f147df5,4d025c32-94fa-43a3-90ea-b6c5a6f606dc,10/25/2022,Amazon Logistics,2-day,Hold at Location,9/27/2024,2/6/2025,132,1
c3240e97-8a36-4de7-9dec-f34991acf7f0,4dd45c1d-d58b-44f3-9bbe-a95e90df9474,4/14/2022,Old Dominion Freight Line,Standard,Shipped,8/15/2024,7/4/2024,0,0
2d41cf9c-1583-4f28-ac6d-6711f7d72291,b0548d17-197f-4d2a-bd8a-0add6e293f19,2/4/2024,Estes Express Lines,Standard,Returned,3/11/2025,8/23/2024,0,0
5bf93742-50b2-4f04-89e8-f843070f8da8,fd908d7c-6cee-4a00-a9fa-6506f7676659,2/4/2025,Lasership,Standard,Delayed,12/5/2024,5/31/2024,0,0
247c20e4-a54b-4f75-bcab-d99554080805,5eb62182-ca4e-49d1-9621-f3c936a03a5f,4/14/2025,R+L Carriers,2-day,Pending,3/7/2025,6/14/2024,0,0
ba5be8f5-1996-4160-833e-1177049ba452,3e027448-98b3-4088-bdb4-c91045f27a32,4/15/2025,OnTrac,Standard,In Transit,1/12/2025,10/19/2024,0,0
425ec655-5b96-438c-9ee5-9c9ff974abbc,e0ea9774-1e0b-4eb2-abc3-bdafa6932401,4/13/2023,DHL,Express,Hold at Location,3/29/2025,9/22/2024,0,0
e0f8ac70-18c7-4d64-af78-f482fb91ac4e,908a3e43-f646-46dc-b234-23a8158d32ee,7/7/2023,ABF Freight,Express,Awaiting Pickup,7/27/2024,1/9/2025,166,1
3bc422e4-7711-419c-a17a-2360081c748a,f05707ed-b8b2-4b66-a627-07b32f7b1708,8/19/2023,Blue Dart,Standard,Delivered,9/6/2024,3/22/2025,197,1
cb602c4e-cc7e-456f-9cf7-b98511fd5435,7e7f7844-4539-4ca4-96af-faf21accfece,5/22/2024,YRC Freight,Standard,Shipped,3/8/2025,12/4/2024,0,0
ae580905-52fc-4c29-a84b-5e91e21a814c,f873fdb7-fcf7-46c2-9432-c000d375e2f0,9/20/2022,ArcBest,2-day,Processing,4/19/2025,9/18/2024,0,0
99b05afc-0d3d-45ca-971a-331cf76763f8,7d252b86-a018-46cd-aa54-93b49ea66438,11/12/2023,Purolator,Standard,Cancelled,4/5/2025,6/24/2024,0,0
af2c2c9a-de8c-4cbe-b518-cb38f60bb7b6,f163d7d8-adcb-4006-a1c2-89c78c262123,7/9/2024,UPS,Express,Delayed,6/2/2024,6/23/2024,21,1
b0d69d2a-d873-4c74-af2b-03ac5d935970,00a1f30d-7824-4b6e-beec-7d777ce338a0,12/18/2022,Lasership,Standard,Failed Delivery,9/23/2024,2/19/2025,149,1
bad95d67-b7df-4170-87fe-b7124cd5307c,f4d1eb44-032e-435f-87aa-08d2c90b11b4,3/30/2022,ABF Freight,2-day,Out for Delivery,8/19/2024,5/22/2024,0,0
78a694f5-ecbf-4f80-9418-3ffc91789278,2c21b7af-328e-432d-a21c-2e2020e2adab,7/27/2022,R+L Carriers,2-day,Returned,6/6/2024,8/19/2024,74,1
c3369a20-df24-47dc-ac2f-cb9b0eed51b9,1d9dff85-82fb-4ebe-aaf4-8cb5ec6839be,4/2/2023,TForce Freight,Standard,Cancelled,1/12/2025,7/5/2024,0,0
f86c57f4-8879-4b9b-9950-bb46fe9631fa,561f81f4-4990-4265-9f52-2ead8e85a05a,11/23/2023,Schneider National,Standard,Returned,5/6/2024,12/21/2024,229,1
c7b74285-25c0-440e-874f-d9bfc766b6be,08cfce3d-4ac3-4231-bea1-7342adaf172f,8/14/2023,Saia,Standard,In Transit,12/2/2024,11/3/2024,0,0
870ee4ac-4157-4b6f-85c3-28221c9416f6,663abc73-3f50-40cf-9ceb-5945aa7b2771,11/29/2022,Blue Dart,Express,Failed Delivery,4/19/2025,2/28/2025,0,0
a30fda6d-4b3f-438c-bea3-32d81dbe3f2d,6ec919f9-945d-4c13-ad21-2f5e290dd767,2/28/2024,XPO Logistics,Standard,Pending,4/30/2024,11/18/2024,202,1
ba15a16f-1df9-4d2a-9ef3-2edd90253832,a47e8111-3e87-480c-84d0-2326974b9e4a,11/3/2024,Estes Express Lines,Standard,Processing,3/31/2025,8/29/2024,0,0
d3d1c5b7-9c71-4a66-9727-2961e9e43790,f1dab548-f64d-4ea1-a99f-41e29b859ad1,4/27/2023,OnTrac,Standard,Shipped,11/2/2024,4/23/2025,172,1
bb872e31-22cc-4f19-8301-1359145d1ef3,03d621de-172f-4e51-be08-5924ff2ec99d,8/13/2024,Old Dominion Freight Line,Express,Awaiting Pickup,3/15/2025,9/4/2024,0,0
32f71c1e-6582-41b4-918d-eb025934bb15,5470f61c-6a2b-4b16-be15-aae723755bd9,4/17/2023,ArcBest,Standard,Delayed,8/10/2024,8/9/2024,0,0
fdf98441-4056-48df-82e8-87aae1f8ee98,6a21f428-77b0-4e98-b051-df0d60bd1b3e,1/24/2022,Amazon Logistics,Standard,Delivered,7/24/2024,1/21/2025,181,1
f1e1045e-28f2-4034-a72f-44e3f851338c,bac96044-a21c-4e7f-b89c-309e05303104,10/21/2024,SEKO Logistics,Standard,Hold at Location,2/1/2025,3/11/2025,38,1
24cc4cbb-e1f5-4ac0-87c8-dda1701dea70,b12763ba-fee0-4f7c-beb8-b28e60f028f6,2/26/2023,Purolator,Express,Out for Delivery,2/11/2025,11/16/2024,0,0
70768f66-1da8-4c85-bfe2-8e1a92204a91,036bb68b-64e6-423e-aa6d-759b461d0e27,6/26/2023,USPS,Standard,Delayed,2/7/2025,11/15/2024,0,0
1ab1c843-b601-4435-a0c5-6a4ca1cb19ba,6379a589-d529-4e75-87b8-0622afb13e1e,6/25/2022,DHL,Standard,Hold at Location,6/8/2024,5/19/2024,0,0
c437d07f-2551-499e-b6c6-469e0f379c65,75ee295b-2159-4450-a709-b3c92a5f08dc,2/27/2022,FedEx,2-day,Delivered,1/11/2025,3/2/2025,50,1
b59b98b4-0be3-4a41-bbcf-713546e56d13,da9eccc4-5d9c-45b1-8000-05fb4681e577,2/26/2022,YRC Freight,Express,Cancelled,10/3/2024,6/20/2024,0,0
bbcfc974-65b9-459b-825f-a033ab8961ed,34d66994-4798-4197-bab3-d9dce37b20d0,4/15/2022,ArcBest,Standard,Processing,12/18/2024,6/16/2024,0,0
c908de22-1996-4013-98ef-e8ab74e728e2,68cce9b3-f2de-4cf4-a5a6-680658090048,9/16/2024,UPS,Express,Failed Delivery,3/30/2025,8/9/2024,0,0
f541dea2-c773-495a-ae57-e44e2e178d50,ba1ff1c4-93d3-4c44-afdf-490b1832df6a,1/13/2025,XPO Logistics,Standard,Returned,5/26/2024,4/24/2024,0,0
7382047d-298c-423d-9f6b-950a59b9c233,1b6eee34-579e-456d-b599-2da38ebd6b4b,8/18/2022,Saia,Standard,Pending,6/17/2024,4/18/2025,305,1
93921ecf-8d00-422d-9b1b-a3f6ed0a8efa,14ab157d-d00b-45a4-9d17-f50123fb19a8,5/9/2022,Lasership,2-day,Shipped,6/23/2024,1/23/2025,214,1
43d30b21-4791-47b1-becf-e518b1f9a463,048472bb-f22d-4d83-b5a0-204bd55032cc,8/11/2022,ABF Freight,Standard,Awaiting Pickup,9/16/2024,11/6/2024,51,1
5b533597-6d82-4ef9-acb5-f8a73d48155b,246128fb-19ad-480f-a393-29053f2d370f,3/23/2022,YRC Freight,Express,In Transit,12/31/2024,2/6/2025,37,1
b2032044-d765-4392-b6d3-06996541ece1,bffe907d-e0dc-40a1-83c6-a72032e08ed6,6/17/2024,Amazon Logistics,Express,Out for Delivery,4/17/2025,8/27/2024,0,0
2fed528b-29ab-4bca-af0f-1c7ff7a31965,ace463e2-615e-473a-a504-2a8821d7d20d,11/14/2023,OnTrac,Standard,Delayed,5/22/2024,11/7/2024,169,1
96e3a147-7c04-4a94-bc12-44902301bfb1,4c5f3e2b-a368-446b-a67e-facb15c185a4,3/5/2025,Old Dominion Freight Line,2-day,Pending,4/7/2025,5/3/2024,0,0
f8f35ca9-8ee9-4861-9766-6c8a78139b8a,11330d5b-e9e8-4b71-b457-a3d924a86bcc,5/11/2023,Schneider National,Standard,Delivered,12/6/2024,11/9/2024,0,0
865a1411-ba06-4f59-84f4-8a33f5497368,0e58e6f0-389c-40f1-82ea-4155813ac11c,3/13/2025,Purolator,Express,Cancelled,6/23/2024,8/19/2024,57,1
940d4fc0-8866-4430-b405-221a6ec72141,d6a91568-a0d6-4a00-9c30-231a8df8f5ad,2/15/2024,FedEx,Express,Shipped,6/20/2024,5/21/2024,0,0
a4f0f393-66eb-4339-a43d-6d06b9e6ed1d,0c5774cb-93ca-459a-94f9-0c613b7e30ec,12/3/2024,R+L Carriers,Standard,Failed Delivery,2/13/2025,3/20/2025,35,1
73788afd-8380-45c3-8531-73f3ebdb64de,1a9c1a37-4328-44a1-93e1-916ff00a6d2e,12/2/2024,DHL,2-day,Hold at Location,10/16/2024,9/1/2024,0,0
f6765ff1-74ae-4d23-a39e-69ea590744a4,f063a13b-4e8a-4624-a8e1-d530ac63db38,3/9/2024,Estes Express Lines,Standard,Awaiting Pickup,3/31/2025,7/5/2024,0,0
3c3eab8a-e05c-47d8-8055-03991e81086a,aa3784a1-b3ba-4935-b571-b251e29cde17,3/17/2025,TForce Freight,2-day,Out for Delivery,3/22/2025,6/6/2024,0,0
20f4fcc3-d205-4d1f-8d91-56791784eb6f,8b62cf79-1174-4f10-ae1f-98e3764bf711,2/19/2024,Blue Dart,Express,In Transit,8/11/2024,2/13/2025,186,1
e5157f8e-19fd-4723-95ba-04515245b8ba,85d58f05-6bf5-4f7c-9b9e-eddc3141c38b,11/9/2022,SEKO Logistics,Standard,Processing,6/9/2024,12/21/2024,195,1
9e7a4aa3-456a-4f54-9c33-8c472e41fd30,7bc3c9eb-679a-4825-b9f7-777b02476223,12/17/2022,USPS,Standard,Returned,3/25/2025,11/1/2024,0,0
2663aadd-1b20-4a4d-895b-25ecee29047a,f537f6d3-3af8-4914-8aa0-f8169696d02c,9/13/2024,Old Dominion Freight Line,2-day,Delayed,1/13/2025,12/31/2024,0,0
259757c1-1d1c-4e0e-a092-1b94315f6dd3,3772fcbe-dcee-4dfc-b0b6-d33db2c8ca1e,9/9/2024,Estes Express Lines,Standard,Failed Delivery,5/17/2024,1/21/2025,249,1
70a60092-479b-45b4-9201-a1f3e6e5b74a,a2fdf005-4df1-4240-b784-b7b3cd903312,5/4/2024,USPS,2-day,Awaiting Pickup,12/13/2024,8/7/2024,0,0
4e953d30-31c4-443f-a2d7-34c7aace0a0b,007e2da8-cba2-41d6-8068-8d083984444a,10/29/2022,ArcBest,Express,Pending,11/3/2024,12/23/2024,50,1
d75781d5-7f58-4c73-86e5-6295fd51e894,fe53581f-835f-45e6-b924-c9c996db7bb2,9/16/2023,Lasership,Express,In Transit,2/6/2025,6/14/2024,0,0
ffe5b00e-c3ca-4ad2-a337-b72779a5f690,ffd1518c-b8a0-47cb-bc4e-fa3bb2964f5b,3/11/2025,UPS,2-day,Cancelled,11/6/2024,4/5/2025,150,1
3bc68978-452f-4b1f-bdcc-6024fffbd965,17d32131-f93c-4555-aad5-69518a74eaa5,10/26/2024,TForce Freight,2-day,Hold at Location,11/11/2024,9/25/2024,0,0
b38811e5-3b7e-4446-bd67-86803b4ad388,b9ff6f4f-589f-4d84-8095-fc72e94e377e,1/29/2023,ABF Freight,2-day,Out for Delivery,11/10/2024,4/11/2025,152,1
68915e39-6740-44bb-84a7-405893337465,af8c7036-f15f-4cac-9836-4d849087bb3d,1/3/2023,YRC Freight,2-day,Delivered,4/14/2025,9/11/2024,0,0
dcf786cc-f629-4984-b4c2-2c0af1f8cd55,ff85e950-ca28-4461-ae4b-7297476f82af,4/12/2024,Amazon Logistics,2-day,Processing,8/12/2024,3/22/2025,222,1
fb8320b2-5719-48f7-8355-302022e156ef,eb1d8df9-622a-4c64-8cf9-d2e9d0da7a37,5/2/2023,Purolator,2-day,Returned,3/21/2025,5/12/2024,0,0
1e11cef0-6e4e-4976-b468-fdcf8413a713,6a034020-e403-4f22-a37a-81dc41918a94,6/1/2023,OnTrac,Standard,Shipped,4/24/2024,4/12/2025,353,1
75155d9f-04a2-4aa3-8a9f-819c1d1493e9,e4bf1227-872d-4f5d-bf37-495841b7de31,11/17/2022,Saia,2-day,Returned,5/17/2024,6/15/2024,29,1
c7e29d9d-cf23-4713-90f9-0e3c0def75ad,1cd3b6c8-70c2-479e-b406-dbb83b7ec177,3/1/2024,FedEx,Express,Awaiting Pickup,2/26/2025,4/22/2025,55,1
240993e9-6b83-4962-a041-c85f4795d346,06495eab-ed0b-4853-b51a-a3a1735ea3d5,4/3/2023,Schneider National,Standard,Delayed,12/13/2024,12/17/2024,4,0
7bab6e34-92d2-4337-b242-c0e98738ade5,68302317-50d9-4ce9-aa88-d80dad492a8f,12/21/2023,R+L Carriers,Standard,In Transit,7/12/2024,9/26/2024,76,1
323dbd41-d6c2-45db-82f5-a99ae27ad9cb,8a832c72-106f-487c-9d47-53a12c4c908f,12/10/2022,XPO Logistics,Standard,Failed Delivery,3/18/2025,8/11/2024,0,0
291f689c-d474-481b-9c25-8bc888cbeed5,48de6f21-3e3d-460c-81bd-59db8dc81e5e,10/15/2024,DHL,2-day,Delivered,3/11/2025,8/27/2024,0,0
b504812f-2966-4c05-86bc-58c4d1a94621,7629909c-fd13-45f4-bc54-4006736d9f7e,8/11/2024,Blue Dart,Standard,Pending,5/29/2024,10/11/2024,135,1
b43d6da2-ca87-4225-befe-3c5de57b0d8b,1874adf9-ef99-42ac-bfca-d3671e6a3d26,7/29/2022,SEKO Logistics,Express,Shipped,3/24/2025,5/22/2024,0,0
8fd04ba1-1049-452c-af37-7527b5a25807,5c8b75d2-0f6c-4935-bb30-3e316e04067e,11/17/2023,Estes Express Lines,Express,Cancelled,10/17/2024,12/21/2024,65,1
2d2feac4-e965-4807-a8ca-00bbcadb7eb3,9229d956-c9f9-47ca-9ba6-b00fba164164,6/26/2024,Lasership,Standard,Out for Delivery,10/31/2024,2/5/2025,97,1
6f9bef46-6402-4b72-bb36-363ae608a666,5a4576ac-d4cb-4a41-8632-f933b8ea3206,4/16/2023,Blue Dart,Standard,Hold at Location,11/30/2024,3/6/2025,96,1
